run,world,policy,seed,step,current_mean_clause,current_spread_clause,current_mass_clause,current_collapse_clause,future_collapse_step,first_collapse_clause_triggered,shield_abstract_state,shield_c,shield_a,shield_label,mean_welfare,failed_zone_count,total_mass,min_zone_welfare,resource_hhi,capture_index,containment_active_count,containment_timer_max,containment_timer_sum,containment_events_this_step,delayed_obs_step,delayed_obs_mean_welfare,delayed_obs_min_welfare,delayed_obs_failed_zone_count,obs_last_aid_max,obs_last_aid_mean,obs_response_to_aid_min,obs_response_to_aid_mean,obs_neighbor_delta_min,obs_neighbor_delta_mean,obs_resource_concentration_max,obs_resource_concentration_mean,bad_consequence_count,allocation_max,allocation_min,allocation_gini,steps_to_future_collapse,assigned_witness_class,minimal_missing_information_candidate,eligible_layer_from_BA4_1,candidate_kind,confidence,reason
baseline,W3_catastrophe_ambiguity,response_to_aid,9604,8,0,0,0,none,26,spread,"(5,5)",5,5,SAFE,0.90812311,0,315.84779133,0.73905147,0.12491378,0.42191089,0,0,0,0,5,0.85518089,0.65197144,0,1.23700273,0.66666667,0.03556922,0.07272485,0.03898797,0.08939396,0.67506962,0.54198142,1,0.17820042,0.03608516,0.25003632,18,policy_visible_concentration_blind,Obs.resource_concentration > 0.62,conditional L2/L3,variable_threshold,medium,"Delayed policy-visible resource concentration crosses the bad-consequence threshold, distinct from reporting HHI."
baseline,W3_catastrophe_ambiguity,response_to_aid,9604,9,0,0,0,none,26,spread,"(6,5)",6,5,SAFE,0.91862716,0,328.97232476,0.79051798,0.1260881,0.42606754,0,0,0,0,6,0.88035536,0.66863847,0,1.14359518,0.66666667,0.02442135,0.06307921,0.03329854,0.06012822,0.67352265,0.53375091,1,0.21283126,0.03434619,0.3014101,17,policy_visible_concentration_blind,Obs.resource_concentration > 0.62,conditional L2/L3,variable_threshold,medium,"Delayed policy-visible resource concentration crosses the bad-consequence threshold, distinct from reporting HHI."
baseline,W3_catastrophe_ambiguity,response_to_aid,9604,10,0,0,0,none,26,spread,"(6,5)",6,5,SAFE,0.92187034,0,342.87062391,0.81177344,0.12745951,0.43079595,0,0,0,0,7,0.89621331,0.69623561,0,1.04377114,0.66666667,0.01769082,0.05631925,0.01769462,0.03500666,0.66369915,0.52773759,1,0.22233939,0.03206719,0.31418089,16,policy_visible_concentration_blind,Obs.resource_concentration > 0.62,conditional L2/L3,variable_threshold,medium,"Delayed policy-visible resource concentration crosses the bad-consequence threshold, distinct from reporting HHI."
baseline,W3_catastrophe_ambiguity,response_to_aid,9604,11,0,0,0,none,26,spread,"(6,5)",6,5,SAFE,0.92313196,0,357.85918612,0.83088424,0.12891036,0.43621268,0,0,0,0,8,0.90812311,0.73905147,0,1.06920252,0.66666667,0.01156326,0.05519469,-0.0001587,0.02731461,0.65442159,0.51695771,1,0.23470069,0.0316601,0.34174029,15,policy_visible_concentration_blind,Obs.resource_concentration > 0.62,conditional L2/L3,variable_threshold,medium,"Delayed policy-visible resource concentration crosses the bad-consequence threshold, distinct from reporting HHI."
baseline,W3_catastrophe_ambiguity,response_to_aid,9604,12,0,0,0,none,26,spread,"(6,5)",6,5,SAFE,0.92101429,0,374.19519666,0.82585293,0.13071266,0.44239886,0,0,0,0,9,0.91862716,0.79051798,0,1.27698757,0.66666667,0.00818514,0.05694083,-0.01452384,0.02419039,0.64798891,0.50369057,1,0.23846408,0.0316027,0.34895706,14,policy_visible_concentration_blind,Obs.resource_concentration > 0.62,conditional L2/L3,variable_threshold,medium,"Delayed policy-visible resource concentration crosses the bad-consequence threshold, distinct from reporting HHI."
baseline,W3_catastrophe_ambiguity,response_to_aid,9604,13,0,0,0,none,26,spread,"(6,5)",6,5,SAFE,0.9140256,0,392.11230988,0.791653,0.13274945,0.44941012,0,0,0,0,10,0.92187034,0.81177344,0,1.33403636,0.66666667,0.00836837,0.05319888,-0.02784836,0.01032058,0.6401528,0.50278627,1,0.22330424,0.03219595,0.33463858,13,policy_visible_concentration_blind,Obs.resource_concentration > 0.62,conditional L2/L3,variable_threshold,medium,"Delayed policy-visible resource concentration crosses the bad-consequence threshold, distinct from reporting HHI."
baseline,W3_catastrophe_ambiguity,response_to_aid,9604,14,0,0,0,none,26,spread,"(6,6)",6,6,SAFE,0.90338627,0,411.71614291,0.75207549,0.13512186,0.45712087,0,0,0,0,11,0.92313196,0.83088424,0,1.40820416,0.66666667,0.00852898,0.05504922,-0.03716178,0.00441712,0.64279466,0.49544565,2,0.21932877,0.0319842,0.3346375,12,unknown_or_mixed,multiple or unresolved missing coordinates,unknown/mixed,mixed,medium,"Future collapse state has multiple plausible missing coordinates, so no single minimal candidate is defensible."
baseline,W3_catastrophe_ambiguity,response_to_aid,9604,15,0,0,0,none,26,spread,"(6,7)",6,7,SAFE,0.88840134,0,433.10890382,0.70574374,0.13785946,0.46546295,0,0,0,0,12,0.92101429,0.82585293,0,1.43078447,0.66666667,0.00867638,0.05611874,-0.04424938,-0.00560444,0.59753844,0.48156839,2,0.21421523,0.03163605,0.33293169,11,history_blind,delayed response_to_aid / neighbor_delta / last_aid,conditional L2/L3,temporal_policy_observation,medium,Delayed response/neighbor/last-aid history carries a harmful consequence signal absent from the 18.0 projection.
baseline,W3_catastrophe_ambiguity,response_to_aid,9604,16,0,0,0,none,26,spread,"(6,8)",6,8,SAFE,0.8680116,0,457.26352844,0.65091455,0.14106514,0.47493536,0,0,0,0,13,0.9140256,0.791653,0,1.33982545,0.66666667,0.00885968,0.05626111,-0.05548623,-0.02012016,0.59673498,0.47659296,4,0.20888818,0.03114169,0.33417765,10,history_blind,delayed response_to_aid / neighbor_delta / last_aid,conditional L2/L3,temporal_policy_observation,medium,Delayed response/neighbor/last-aid history carries a harmful consequence signal absent from the 18.0 projection.
baseline,W3_catastrophe_ambiguity,response_to_aid,9604,17,0,0,0,none,26,spread,"(6,9)",6,9,SAFE,0.841319,0,484.26840788,0.58377177,0.14501933,0.48555023,0,0,0,0,14,0.90338627,0.75207549,0,1.3159726,0.66666667,0.00910222,0.05831249,-0.08227626,-0.03095961,0.59619861,0.4728801,4,0.20612555,0.03026007,0.34410889,9,history_blind,delayed response_to_aid / neighbor_delta / last_aid,conditional L2/L3,temporal_policy_observation,medium,Delayed response/neighbor/last-aid history carries a harmful consequence signal absent from the 18.0 projection.
baseline,W3_catastrophe_ambiguity,response_to_aid,9604,18,0,0,0,none,26,spread,"(7,11)",7,11,SAFE,0.80695195,0,514.52094444,0.49864013,0.14940034,0.49774466,0,0,0,0,15,0.88840134,0.70574374,0,1.28529139,0.66666667,0.00925228,0.06051504,-0.11412854,-0.04387292,0.58638828,0.46022407,5,0.20560594,0.02923916,0.35544611,8,history_blind,delayed response_to_aid / neighbor_delta / last_aid,conditional L2/L3,temporal_policy_observation,medium,Delayed response/neighbor/last-aid history carries a harmful consequence signal absent from the 18.0 projection.
baseline,W3_catastrophe_ambiguity,response_to_aid,9604,19,0,0,0,none,26,spread,"(7,14)",7,14,SAFE,0.76893682,0,550.27404161,0.40097117,0.15495844,0.51210575,0,0,0,0,16,0.8680116,0.65091455,0,1.25332911,0.66666667,0.00943328,0.06244569,-0.15050888,-0.05995658,0.54466051,0.45111603,6,0.21272274,0.0281811,0.36837873,7,history_blind,delayed response_to_aid / neighbor_delta / last_aid,conditional L2/L3,temporal_policy_observation,medium,Delayed response/neighbor/last-aid history carries a harmful consequence signal absent from the 18.0 projection.
baseline,W3_catastrophe_ambiguity,response_to_aid,9604,20,0,0,0,none,26,spread,"(7,16)",7,16,SAFE,0.7288558,0,593.42625359,0.33552077,0.16239613,0.52935506,0,0,0,0,17,0.841319,0.58377177,0,1.23675331,0.66666667,0.00964922,0.06467983,-0.19531347,-0.07864423,0.54288754,0.44976987,6,0.21728324,0.02709519,0.37959837,6,history_blind,delayed response_to_aid / neighbor_delta / last_aid,conditional L2/L3,temporal_policy_observation,medium,Delayed response/neighbor/last-aid history carries a harmful consequence signal absent from the 18.0 projection.
baseline,W3_catastrophe_ambiguity,response_to_aid,9604,21,0,0,0,none,26,spread,"(8,18)",8,18,SAFE,0.69209455,0,645.35494046,0.24166791,0.17193796,0.55009033,0,0,0,0,18,0.80695195,0.49864013,0,1.23363562,0.66666667,0.00983635,0.06710438,-0.2533603,-0.10119676,0.54685225,0.44230234,6,0.22073637,0.02602874,0.38995537,5,history_blind,delayed response_to_aid / neighbor_delta / last_aid,conditional L2/L3,temporal_policy_observation,medium,Delayed response/neighbor/last-aid history carries a harmful consequence signal absent from the 18.0 projection.
baseline,W3_catastrophe_ambiguity,response_to_aid,9604,22,0,0,0,none,26,spread,"(8,21)",8,21,SAFE,0.64776004,1,712.9378613,0.15388466,0.18492886,0.5762224,0,0,0,0,19,0.76893682,0.40097117,0,1.27633643,0.66666667,0.01000937,0.06905195,-0.23896972,-0.11040134,0.54685017,0.44084446,6,0.22604625,0.02524541,0.393224,4,history_blind,delayed response_to_aid / neighbor_delta / last_aid,conditional L2/L3,temporal_policy_observation,medium,Delayed response/neighbor/last-aid history carries a harmful consequence signal absent from the 18.0 projection.
baseline,W3_catastrophe_ambiguity,response_to_aid,9604,23,0,0,0,none,26,spread,"(9,23)",9,23,SAFE,0.61542592,2,804.17887817,0.0902154,0.20327984,0.61011919,0,0,0,0,20,0.7288558,0.33552077,0,1.30369942,0.66666667,0.01013927,0.07031449,-0.28967485,-0.11316516,0.54937675,0.43933557,6,0.21416147,0.02476864,0.38727674,3,history_blind,delayed response_to_aid / neighbor_delta / last_aid,conditional L2/L3,temporal_policy_observation,medium,Delayed response/neighbor/last-aid history carries a harmful consequence signal absent from the 18.0 projection.
baseline,W3_catastrophe_ambiguity,response_to_aid,9604,24,0,0,0,none,26,spread,"(9,25)",9,25,SAFE,0.57968682,3,885.47054976,0.0,0.21368145,0.63121837,0,0,0,0,21,0.69209455,0.24166791,0,1.32441822,0.66666667,0.00920422,0.07079713,-0.21998745,-0.0972485,0.54739792,0.4313115,6,0.21164236,0.02465723,0.38295245,2,history_blind,delayed response_to_aid / neighbor_delta / last_aid,conditional L2/L3,temporal_policy_observation,medium,Delayed response/neighbor/last-aid history carries a harmful consequence signal absent from the 18.0 projection.
baseline,W3_catastrophe_ambiguity,response_to_aid,9604,25,0,0,0,none,26,spread,"(10,26)",10,26,SAFE,0.55831717,3,972.74907103,0.0,0.22379385,0.6510924,0,0,0,0,22,0.64776004,0.15388466,1,1.35627749,0.66666667,0.00801844,0.07135251,-0.28427944,-0.09687486,0.5442624,0.42964283,6,0.21012983,0.02457992,0.37849437,1,unknown_or_mixed,multiple or unresolved missing coordinates,unknown/mixed,mixed,medium,"Future collapse state has multiple plausible missing coordinates, so no single minimal candidate is defensible."
baseline,W3_catastrophe_ambiguity,response_to_aid,9604,26,0,1,0,spread,26,spread,"(10,27)",10,27,SAFE,0.53461233,4,1052.98966484,0.0,0.2347384,0.66723015,0,0,0,0,23,0.61542592,0.0902154,2,1.2849688,0.66666667,0.00619074,0.07126863,-0.13018821,-0.06493804,0.54805416,0.42583839,7,0.20533023,0.02450302,0.37234027,0,spread_blind,failed_zone_count >= 4,L4 eligible,aggregate_threshold,high,"Current state already satisfies real spread-collapse clause, but 18.0 projection contains only mean-welfare/resource_hhi."
baseline,W3_catastrophe_ambiguity,response_to_aid,9604,27,0,1,0,spread,27,spread,"(11,28)",11,28,SAFE,0.52536872,4,1170.66563815,0.0,0.25369065,0.69344614,0,0,0,0,24,0.57968682,0.0,3,1.26985418,0.66666667,0.00543498,0.07112604,-0.1450038,-0.0604125,0.54627056,0.4218763,7,0.20217452,0.02443013,0.36517169,0,spread_blind,failed_zone_count >= 4,L4 eligible,aggregate_threshold,high,"Current state already satisfies real spread-collapse clause, but 18.0 projection contains only mean-welfare/resource_hhi."
baseline,W3_catastrophe_ambiguity,response_to_aid,9604,28,0,1,0,spread,28,spread,"(13,28)",13,28,SAFE,0.51731277,4,1367.60343767,0.0,0.28925181,0.73311027,0,0,0,0,25,0.55831717,0.0,3,1.26077897,0.66666667,0.00496808,0.07039025,-0.09614168,-0.04057583,0.5094926,0.41192884,5,0.19983916,0.02435645,0.35873174,0,spread_blind,failed_zone_count >= 4,L4 eligible,aggregate_threshold,high,"Current state already satisfies real spread-collapse clause, but 18.0 projection contains only mean-welfare/resource_hhi."
baseline,W3_catastrophe_ambiguity,response_to_aid,9604,29,0,1,0,spread,29,spread,"(16,29)",16,29,SAFE,0.50828439,4,1755.0496283,0.0,0.3597262,0.80348474,0,0,0,0,26,0.53461233,0.0,4,1.23198136,0.66666667,0.00495254,0.06971677,-0.11571069,-0.04479485,0.50792923,0.39894178,6,0.19651419,0.0242751,0.35153018,0,spread_blind,failed_zone_count >= 4,L4 eligible,aggregate_threshold,high,"Current state already satisfies real spread-collapse clause, but 18.0 projection contains only mean-welfare/resource_hhi."
baseline,W3_catastrophe_ambiguity,response_to_aid,9604,30,0,1,0,spread,30,spread,"(20,30)",20,30,SAFE,0.49774756,4,2373.47595551,0.0,0.44648481,0.8840728,0,0,0,0,27,0.52536872,0.0,4,1.21304713,0.66666667,0.00419119,0.06913406,-0.05054693,-0.02388464,0.51201273,0.38627783,4,0.19286621,0.02418459,0.3428078,0,spread_blind,failed_zone_count >= 4,L4 eligible,aggregate_threshold,high,"Current state already satisfies real spread-collapse clause, but 18.0 projection contains only mean-welfare/resource_hhi."
baseline,W3_catastrophe_ambiguity,response_to_aid,9604,31,0,1,0,spread,31,spread,"(19,30)",19,30,SAFE,0.48475767,4,2615.89309145,0.0,0.43802086,0.8833052,0,0,0,0,28,0.51731277,0.0,4,1.19903494,0.66666667,0.00282576,0.06845853,-0.05714683,-0.02327212,0.50395241,0.36768586,4,0.18964151,0.02409026,0.33438307,0,spread_blind,failed_zone_count >= 4,L4 eligible,aggregate_threshold,high,"Current state already satisfies real spread-collapse clause, but 18.0 projection contains only mean-welfare/resource_hhi."
baseline,W3_catastrophe_ambiguity,response_to_aid,9604,32,0,1,0,spread,32,spread,"(20,31)",20,31,SAFE,0.47392633,4,3120.37046406,0.0,0.44351151,0.89652866,0,0,0,0,29,0.50828439,0.0,4,1.17908516,0.66666667,0.00043048,0.06764897,-0.06577172,-0.02601658,0.50411326,0.35262521,4,0.18580782,0.02398933,0.32488562,0,spread_blind,failed_zone_count >= 4,L4 eligible,aggregate_threshold,high,"Current state already satisfies real spread-collapse clause, but 18.0 projection contains only mean-welfare/resource_hhi."
baseline,W3_catastrophe_ambiguity,response_to_aid,9604,33,0,1,0,spread,33,spread,"(19,32)",19,32,SAFE,0.46200245,4,3661.7471272,0.0,0.43641866,0.89922764,0,0,0,0,30,0.49774756,0.0,4,1.15719728,0.66666667,-0.00267278,0.06661579,-0.07959179,-0.03002353,0.504814,0.33893094,4,0.18164748,0.02388218,0.31469248,0,spread_blind,failed_zone_count >= 4,L4 eligible,aggregate_threshold,high,"Current state already satisfies real spread-collapse clause, but 18.0 projection contains only mean-welfare/resource_hhi."
baseline,W3_catastrophe_ambiguity,response_to_aid,9604,34,0,1,0,spread,34,spread,"(19,32)",19,32,SAFE,0.44886032,4,4005.32542327,0.0,0.42933501,0.8954314,0,0,0,0,31,0.48475767,0.0,4,1.13784906,0.66666667,-0.00502596,0.06525437,-0.09804872,-0.03664123,0.50614499,0.32030946,4,0.17695746,0.02375682,0.30288439,0,spread_blind,failed_zone_count >= 4,L4 eligible,aggregate_threshold,high,"Current state already satisfies real spread-collapse clause, but 18.0 projection contains only mean-welfare/resource_hhi."
baseline,W3_catastrophe_ambiguity,response_to_aid,9604,35,0,1,0,spread,35,spread,"(18,33)",18,33,SAFE,0.43893989,4,4340.62893985,0.0,0.41592413,0.88773033,0,0,0,0,32,0.47392633,0.0,4,1.11484692,0.66666667,0.00316964,0.06510328,-0.06686106,-0.02984206,0.50239418,0.30812851,4,0.1734358,0.02367176,0.29293815,0,spread_blind,failed_zone_count >= 4,L4 eligible,aggregate_threshold,high,"Current state already satisfies real spread-collapse clause, but 18.0 projection contains only mean-welfare/resource_hhi."
baseline,W3_catastrophe_ambiguity,response_to_aid,9604,36,0,1,0,spread,36,spread,"(18,34)",18,34,SAFE,0.42876309,4,4827.89815399,0.0,0.40359326,0.88324025,0,0,0,0,33,0.46200245,0.0,4,1.08988486,0.66666667,0.00119854,0.06398655,-0.07760491,-0.03263571,0.503893,0.30089631,4,0.17064356,0.02360657,0.28335222,0,spread_blind,failed_zone_count >= 4,L4 eligible,aggregate_threshold,high,"Current state already satisfies real spread-collapse clause, but 18.0 projection contains only mean-welfare/resource_hhi."
baseline,W3_catastrophe_ambiguity,response_to_aid,9604,37,0,1,0,spread,37,spread,"(18,34)",18,34,SAFE,0.41775315,4,5294.95585617,0.0,0.40193408,0.88433105,0,0,0,0,34,0.44886032,0.0,4,1.06174475,0.66666667,-0.00123534,0.06253964,-0.09130756,-0.03563313,0.50275805,0.28669976,4,0.16833548,0.02354475,0.27478135,0,spread_blind,failed_zone_count >= 4,L4 eligible,aggregate_threshold,high,"Current state already satisfies real spread-collapse clause, but 18.0 projection contains only mean-welfare/resource_hhi."
baseline,W3_catastrophe_ambiguity,response_to_aid,9604,38,0,1,0,spread,38,spread,"(18,35)",18,35,SAFE,0.4063194,4,5338.2896689,0.0,0.39922278,0.88179367,0,0,0,0,35,0.43893989,0.0,4,1.0406148,0.66666667,0.00557417,0.06295279,-0.0633198,-0.02613957,0.50545098,0.2702998,4,0.16653155,0.02351164,0.26851297,0,spread_blind,failed_zone_count >= 4,L4 eligible,aggregate_threshold,high,"Current state already satisfies real spread-collapse clause, but 18.0 projection contains only mean-welfare/resource_hhi."
baseline,W3_catastrophe_ambiguity,response_to_aid,9604,39,0,1,0,spread,39,spread,"(17,35)",17,35,SAFE,0.39780243,4,5363.74142627,0.0,0.39608822,0.87887138,0,0,0,0,36,0.42876309,0.0,4,1.02386135,0.66666667,0.00540963,0.06274758,-0.06937931,-0.02690141,0.46304409,0.25819177,4,0.16481273,0.02348684,0.26359579,0,spread_blind,failed_zone_count >= 4,L4 eligible,aggregate_threshold,high,"Current state already satisfies real spread-collapse clause, but 18.0 projection contains only mean-welfare/resource_hhi."
baseline,W3_catastrophe_ambiguity,response_to_aid,9604,40,0,1,0,spread,40,spread,"(17,36)",17,36,SAFE,0.38902838,5,5454.81892014,0.0,0.39396044,0.87569317,0,0,0,0,37,0.41775315,0.0,4,1.01001289,0.66666667,0.00540017,0.06252652,-0.06721319,-0.02916762,0.46240979,0.25258979,4,0.16392655,0.02346157,0.25848535,0,spread_blind,failed_zone_count >= 4,L4 eligible,aggregate_threshold,high,"Current state already satisfies real spread-collapse clause, but 18.0 projection contains only mean-welfare/resource_hhi."
baseline,W3_catastrophe_ambiguity,response_to_aid,9604,41,0,1,0,spread,41,spread,"(17,36)",17,36,SAFE,0.38055977,5,5492.32227256,0.0,0.39076877,0.87147715,0,0,0,0,38,0.4063194,0.0,4,0.99918928,0.66666667,0.00557463,0.06278971,-0.06864329,-0.03040761,0.46492827,0.2406769,5,0.1624455,0.0234208,0.25189263,0,spread_blind,failed_zone_count >= 4,L4 eligible,aggregate_threshold,high,"Current state already satisfies real spread-collapse clause, but 18.0 projection contains only mean-welfare/resource_hhi."
baseline,W3_catastrophe_ambiguity,response_to_aid,9604,42,0,1,0,spread,42,spread,"(17,37)",17,37,SAFE,0.37192579,5,5591.19193069,0.0,0.38853953,0.86687536,0,0,0,0,39,0.39780243,0.0,4,0.98887639,0.66666667,0.00624401,0.06308317,-0.06748937,-0.02165303,0.4649289,0.23806372,3,0.16088429,0.02337943,0.24612859,0,spread_blind,failed_zone_count >= 4,L4 eligible,aggregate_threshold,high,"Current state already satisfies real spread-collapse clause, but 18.0 projection contains only mean-welfare/resource_hhi."
baseline,W3_catastrophe_ambiguity,response_to_aid,9604,43,0,1,0,spread,43,spread,"(17,37)",17,37,SAFE,0.36554042,5,5650.21273527,0.0,0.38592365,0.86388231,0,0,0,0,40,0.38902838,0.0,5,0.98355929,0.66666667,0.00703192,0.06314751,-0.06249839,-0.02203094,0.46354632,0.23586757,3,0.15975953,0.02334597,0.24127658,0,spread_blind,failed_zone_count >= 4,L4 eligible,aggregate_threshold,high,"Current state already satisfies real spread-collapse clause, but 18.0 projection contains only mean-welfare/resource_hhi."
